#v1,v2,v3,v4,v5,v6,v7,v8,v9,z
0.806309945175372,0.7067539644528651,0.32082839473928315,0.22027168515449402,0.47305358977783507,0.35074500534640984,0.4522209140761636,0.1,0.15883644109634595,0.26613435630727345
0.6225866658225166,0.3000206734535572,0.754852941810119,0.7312469975644377,0.5256543810888972,0.32499335966914594,0.5560867795839187,0.1,0.57140151592963,0.5921329797892034
0.5407866855980803,0.8972953952383351,0.42458926384837425,0.16270066607581823,0.3890601234279999,0.22469557782897726,0.3484841063052181,0.1,0.23232790593690256,0.36985569312452327
0.7543131343387385,0.2358634036172062,0.32814736403527467,0.13815476857671713,0.5457707365965914,0.5388361577265649,0.581856144894153,0.1,0.15638244075083582,0.21042309806581133
0.7289165554843892,0.28020275511585957,0.7570705855747537,0.8781396188250598,0.5191531593035104,0.3316811847427396,0.5520342048351244,0.1,0.572360713428601,0.5525350331742702
0.370182232348482,0.10953113839896729,0.19947740531527397,0.22164419101819355,0.40923703678298784,0.4305360627434123,0.4662694977326268,0.1,0.1104057654903822,0.24990917997153755
0.5383160144476467,0.7843571668452552,0.7051422749218699,0.6761478787335551,0.3598580566392462,0.5194537227010597,0.33366022067499007,0.1,0.54896221557738,0.6709706846987112
0.6235635016773712,0.30321378960170936,0.2932504519464767,0.1352174038679239,0.4296352766912913,0.24715994560542492,0.46186277870001224,0.1,0.14111941920525983,0.2473312504016778
0.6923668836470431,0.36753965653413945,0.4293604539892242,0.12982411178820963,0.30100629846979665,0.46862242652243014,0.32749359529928107,0.9,0.22120585596000078,0.3449255161166373
0.5916355337949096,0.5481588420753045,0.11761792478720776,0.1699472805485021,0.388976188896213,0.3611460164206467,0.39121238696654714,0.1,0.10036604809100502,0.16836515273406566
0.5231316404369355,0.8763943976301484,0.48321858117715955,0.10612993299780701,0.702946964279562,0.4117904882501977,0.6561080428271525,0.9,0.2836253162777972,0.4512587827349739
0.8629113219010721,0.6022012986098286,0.18116033022546832,0.2062229623745612,0.3984824190847933,0.5799740078381408,0.39412963139533486,0.1,0.1077813203364865,0.22242498646188924
0.7441701570334409,0.15884554088893826,0.6625626832518664,0.6533020864096335,0.45879384619979546,0.5223845179677311,0.5073555037187162,0.1,0.436223973367144,0.46597777903715853
0.8418573664288482,0.7671301052545314,0.8851395239870302,0.8260298281978885,0.4554206970194987,0.7115472932052358,0.42836085740858354,0.9,0.8529225647360101,0.9
0.7834453938017266,0.6523702878852443,0.446244148947484,0.10262515429773604,0.3608145264665179,0.5440316814711799,0.3503066156368946,0.1,0.24288234306106024,0.3422703054485182
0.6651965231141459,0.3930281679206272,0.6501637101753679,0.7349195419157014,0.5997951048270032,0.27709784940096593,0.6150033121608479,0.1,0.4401144682925443,0.503102197011472
0.47135050477064777,0.34535129824166017,0.5294021834071921,0.784773466749239,0.5037805918875977,0.5609438589590469,0.5274341332902288,0.1,0.30491510831192836,0.4008612907203357
0.7712963801172498,0.30349309332171454,0.8118015087615765,0.6722944089766107,0.7499981952732574,0.5258942997063705,0.7742792590235851,0.9,0.6574006627084331,0.6242174436987071
0.6350536791882554,0.5525213129459843,0.40605291590804526,0.12491510379810897,0.5439637733034591,0.683734021876951,0.5419157188851916,0.9,0.2091988082186746,0.3299359128031204
0.2077108663622164,0.16824603154530543,0.740164361958986,0.7566038221631611,0.6448582279875391,0.36628802486604384,0.6876724245968141,0.1,0.5363671231917783,0.501510384440719
0.7157229232908606,0.5203809718107901,0.6030090434934494,0.7372864427708367,0.6453860025352703,0.2603767256963223,0.6436112695788863,0.1,0.39275258540632274,0.5082123159661704
0.7019171228513141,0.15694310694394326,0.5357593873550522,0.6405265937638861,0.5918198204084958,0.2511603943208014,0.6381259028434181,0.1,0.30166460729701083,0.35715972691573505
0.5872129875841082,0.5890936567473578,0.6006425260317855,0.7136297767272238,0.5254231254589796,0.30425054173090327,0.5179847662517857,0.1,0.39451114800743226,0.45879954900463416
0.5635760408201118,0.34639770474242476,0.793045447785935,0.7708023570550603,0.43836434089260057,0.19456784516829848,0.4652860680222819,0.1,0.6338083527667895,0.6786293001207557
0.2271719615946344,0.34135002053739183,0.6987976994754421,0.7044191274817544,0.5500484318595753,0.3400119106687697,0.5733664356834325,0.9,0.49804215285431397,0.5763388599930864
0.2504172933255542,0.29311925357227375,0.8858693671744704,0.6972803370007985,0.26253741162418703,0.35509707783779965,0.30068904867513313,0.1,0.7777417100265381,0.6975624107484973
0.16638993566938587,0.6089530380452373,0.7605655135420194,0.7239633411559587,0.5700849327880004,0.5336606462225506,0.5590105741576048,0.1,0.6149260765570175,0.6111403260672696
0.20028279910119828,0.27811074248032186,0.7418469763188116,0.8062746178005503,0.4653358672530651,0.6470599409522364,0.4991393798723437,0.9,0.5505044689285866,0.6062657916149069
0.3020262958733093,0.6855814306766201,0.271297644179729,0.1033488978237041,0.39910286467107503,0.3851690720540719,0.3840261077612508,0.1,0.13525114777473463,0.29471463467577075
0.614598309772232,0.35044976566884556,0.4434294601439389,0.14441506497538534,0.37113158861873385,0.3736003344227986,0.3985470150093803,0.1,0.23125056215141754,0.3041988343929861
0.7793759880520866,0.5842280918218287,0.6100723582659277,0.7370915985480443,0.5091955330691187,0.8494377501208145,0.5042322677750065,0.1,0.40537627586464753,0.47457919716181296
0.6367447692404626,0.20450901388186785,0.1569852319433846,0.10107133202035848,0.5977043845284543,0.2935448206040773,0.6364854593941763,0.9,0.10350167952130161,0.17252414836870422
0.6133251092742465,0.8023067868474902,0.11985147122776996,0.11395717779898346,0.37570717959375,0.5494247356734895,0.3475575705554891,0.1,0.10049055941116833,0.23966610931105317
0.5908634631565097,0.13864108979754303,0.6922354958689303,0.6642707812761192,0.4305749885323459,0.4918469353866737,0.4840683305666942,0.9,0.4707663714608583,0.5190652746325043
0.2526532189232434,0.6025588861274486,0.46037996154747773,0.23203994253320764,0.20972495447603456,0.3869705818501915,0.21123046000024576,0.1,0.2530901214816027,0.34886507827986135
0.13457615352508975,0.12330403246796712,0.23289468905757169,0.17871728353137603,0.5331509291226538,0.5389049085284123,0.5835993323166715,0.1,0.11862391952747285,0.18069023055551064
0.4357743378328921,0.24780082236004938,0.1468151609577549,0.15638045497455053,0.48020293326053276,0.49601172424617024,0.5180359411681575,0.9,0.10239038218612442,0.281196634518168
0.15667532771169362,0.4527654725953083,0.68254039947716,0.6422715506257236,0.5363960801810511,0.4417744575219942,0.5455043481579253,0.1,0.4866178787451956,0.5140592050997816
0.7455382156162712,0.7277088667105694,0.529279682381384,0.6934363667364457,0.33109901835289424,0.5780789277738793,0.31270131703542836,0.9,0.3232352685911176,0.4603587450394888
0.5570752659739645,0.1029709185416311,0.3957996523982771,0.20857668078873792,0.44104426788009155,0.31095024718223685,0.4978662323301424,0.9,0.19171252566852115,0.3139513791559305
0.4555078634111107,0.582906075290109,0.19046916366443717,0.23257856045359324,0.408929513288697,0.5657074036127923,0.40733752431217485,0.1,0.10962438739012588,0.2086187364543932
0.5207869379127008,0.4509616917624095,0.15921776275758787,0.16675287518914922,0.6093145317592706,0.28694473920111563,0.6180485949197675,0.1,0.10400775701187409,0.2680175943373868
0.8795797312967649,0.4376997033203349,0.6909461409990452,0.6619351511854958,0.45724603952485654,0.5098243254419806,0.4715606746325468,0.1,0.49647700549266116,0.5839655863138661
0.4998843836656228,0.2632725172566912,0.29354777116078556,0.16630231947608892,0.4517789664457841,0.6044537808920448,0.4892334057838047,0.9,0.1408541980738223,0.30189805386213847
0.13440385004119967,0.22853866215943233,0.630541692872126,0.8003970501720115,0.3536827308706635,0.5310333134704581,0.3975119583981259,0.1,0.404177642491671,0.45846479867463397
0.1944042207140672,0.3941379233896076,0.5540466731393372,0.8543797984661177,0.6845657554321694,0.292405293716837,0.6992748351310181,0.1,0.33173612732390084,0.43824891759950146
0.2712751117132218,0.6439983915845039,0.7875756947890968,0.8157222547246508,0.44496896967534216,0.7537954477202782,0.433196150684075,0.1,0.6622236548389395,0.6358819929491114
0.5070217770473925,0.8427407885077693,0.5263590058843112,0.8375405081908325,0.5669377577098831,0.5558670912932987,0.5273482920362269,0.1,0.32568035453773714,0.5010960001945809
0.8907560910910703,0.6170182461035786,0.1281967329603,0.1650112919389761,0.49950156640108356,0.39769797532338114,0.4893320383254317,0.9,0.10094741933770542,0.32384681297311124
0.10903216544408902,0.8656708139498029,0.11164653720467199,0.15413429285174587,0.5713730342883501,0.5085753825377445,0.5292685604901017,0.1,0.10017253699058869,0.30249889855767237
0.6566810741167738,0.3029146328032887,0.3352809627128659,0.18824878913539123,0.4092997217014459,0.3457262036958944,0.44219938294131844,0.1,0.1609332319994726,0.1912762512009428
0.3243297166476782,0.8776846276265213,0.3727344856643474,0.12851563888881692,0.49641916060135083,0.32282224669919346,0.45381629003445145,0.9,0.1930560900867781,0.38141295214417414
0.833997817086476,0.5446508539424911,0.6893279993047801,0.7062629389054472,0.5327437083336889,0.6320640595426045,0.5327873850704812,0.1,0.504027094446646,0.5164794934060526
0.4492472161564839,0.18831289572095564,0.5028153038617459,0.6640902273947613,0.49815069996302686,0.4197069494366712,0.5427718932879255,0.9,0.27366446228217106,0.396571187048966
0.6329207881708298,0.725435359081001,0.5723298107822365,0.8567022856169317,0.45254378991414956,0.559885693973303,0.43107120334849014,0.9,0.37010823846139385,0.5054788819630669
0.13431335798934751,0.409612579640418,0.3169076576177603,0.21433586133782404,0.3691367182584868,0.7287494718939135,0.38820535161499514,0.1,0.1531067906466736,0.2568798872375082
0.31403564907007264,0.3659040766161554,0.8645081533582716,0.8989411185817406,0.43975949399694036,0.4136178196736152,0.4632300639791562,0.1,0.7525321834632461,0.7828960430155321
0.22398371712740853,0.8864093812818732,0.548006917656025,0.8963955027838841,0.4004746102153268,0.3536247267904974,0.36108717980621075,0.9,0.35146620188290456,0.5417148867366013
0.707934058022489,0.7204838108370193,0.2232820296727746,0.19517289967794677,0.5175879158938679,0.41951521115486257,0.49610117561697886,0.1,0.11840745810667627,0.24083764504053742
0.33191338293304756,0.6003462983553123,0.4377055428491825,0.1771739749652866,0.501548721235778,0.6203210550625156,0.4940530200787677,0.1,0.2343717380171423,0.34557263520477843
0.8544149368352937,0.3383544587268865,0.5531935542008599,0.7995425743898564,0.2646524492836755,0.6202335493928286,0.29590262131356215,0.1,0.3278685538935573,0.4159117808959085
0.20165187346543623,0.5488362078211126,0.2628296069061496,0.1331846648530348,0.24749990590260548,0.5457249898419023,0.25236756077248396,0.1,0.1309047810280737,0.21664150719026726
0.3433694966679859,0.5414163428652657,0.6761498551330349,0.8658515402012036,0.5814943860815324,0.20057726477608429,0.5791072718423198,0.1,0.48588259434833203,0.5287518078675948
0.8844047417848472,0.7317629325537988,0.7855122557594554,0.8776605179267848,0.4389282025778992,0.5389650485150851,0.41632918801891117,0.1,0.6696442825613902,0.6501673154928131
0.7681267938620475,0.15084903224546548,0.6303701944772713,0.878691891331897,0.6881441390632194,0.4415021932924207,0.731873662769392,0.1,0.39826343153971633,0.448690386157814
0.6321294602369567,0.2868695957287348,0.3133823080795495,0.18292875140313275,0.34936820694125126,0.6378356301524771,0.3843734675192707,0.1,0.14993230469132857,0.18035278490972703
0.5780763611866174,0.35630096130358535,0.5382616441999735,0.7887396767895932,0.3459907760878857,0.4969997723833218,0.37449538651087455,0.9,0.31400592823782364,0.4357193159871472
0.4862435102826409,0.43552043478441826,0.42524507035529,0.20257133921980996,0.3894866821164005,0.5256341981118564,0.40518329038179146,0.9,0.2200789151887799,0.36066974596944223
0.5066905192871907,0.38860679011298305,0.6309914552819359,0.7549204918983232,0.2813103126375832,0.5046058503417924,0.3059955449712071,0.9,0.41650143562470876,0.4792515493112831
0.5050008851375826,0.8341683845188734,0.7529015594217436,0.652979342803613,0.3822122327831189,0.38037826842434763,0.3481055388303085,0.9,0.6281651461106003,0.7637334678009444
0.4292482224299661,0.609417198296437,0.1974289741859343,0.11015900591437194,0.43338017188894384,0.5193699901331277,0.42690011399694827,0.9,0.1112260611291849,0.3098164700906816
0.3006334965704113,0.7506181306587882,0.6714452537460773,0.8950869175197358,0.43865867947884873,0.4724236114054623,0.4142720601494112,0.9,0.4974806234855472,0.6957175054556421
0.6814640125792987,0.6236879520267032,0.6292981572371099,0.763162232400603,0.7080217438904292,0.5890949337812101,0.6912686417008308,0.1,0.43171763948202224,0.5315748195589006
0.5262835279271629,0.28824544487703396,0.7364006195436839,0.8475590725732953,0.4084235466879613,0.49977651858804784,0.4426135600368247,0.1,0.5439666643345248,0.6117082836142039
0.11433730405438866,0.8964096221920363,0.4829137996301709,0.10088547350831788,0.35422357917429703,0.44011508592235493,0.3133732465144823,0.1,0.28410138794728845,0.3939057334506376
0.2510564758598081,0.10658551542449332,0.4118194502934137,0.10106660549433286,0.443970891125018,0.437092703564836,0.5006651068913976,0.1,0.20200319901597052,0.23235630887199704
0.19350122758387128,0.5944468926750827,0.1580592051962822,0.1479767803116832,0.5186387127207425,0.41480156261241397,0.5121390934687727,0.9,0.1039797790187852,0.25892913679497165
0.2675034471523913,0.6690758870216172,0.7431304687276414,0.6377132888198553,0.5276589636246939,0.5169169163620511,0.5115712541507383,0.1,0.594613248476497,0.6849633211366042
0.29487228308646496,0.6913806825585207,0.6694021792654534,0.8007242488671061,0.5588833906019705,0.4915756688924662,0.5375828668968193,0.1,0.4896193068430593,0.5892632541908117
0.1125108854102814,0.3183767313116948,0.7392144719961294,0.8791863333555558,0.6566530447220884,0.5915850639060014,0.6794021772922784,0.9,0.5511214924079986,0.6758621294813099
0.7284908022787541,0.4584070963970406,0.8605509529294888,0.8073954100639441,0.7641743617045168,0.5763023490684647,0.7679262970749742,0.1,0.7597929714149448,0.8010845324716168
0.8644821712732427,0.8707159730001339,0.10095754837785148,0.20807604002054536,0.43185945082928934,0.44166266837987533,0.39211791407430496,0.1,0.10000142584798014,0.23580828370616452
0.25062148357896047,0.7247201880475906,0.7300899063125801,0.8386274896056789,0.664157226746588,0.5340466203208756,0.637742297931972,0.1,0.5805414568882449,0.5901863565068771
0.6654914883733449,0.4277087866739705,0.6859663400836007,0.8115869891070615,0.37210853591217485,0.435436162406185,0.3900363339665096,0.1,0.4889269078240438,0.5422028867891471
0.8528172223848102,0.5883044958798762,0.7221705857897439,0.7294426296396533,0.41889814615793797,0.37435999409959286,0.4154852848085755,0.9,0.5547251974860413,0.618555137274352
0.2781853773498783,0.5575196505858202,0.6105282432459864,0.7694068639246032,0.3663403534862745,0.488137967018476,0.3678961924006827,0.1,0.4041009235579194,0.47718359727235693
0.1644873281308461,0.4970727334195387,0.7449716680612803,0.7518737138103446,0.4755676849763967,0.43353650377416086,0.48080712815825066,0.9,0.5787299837299066,0.6209244470222066
0.5282807238107403,0.5861247191115557,0.6276754592301093,0.8534512161259018,0.5592310909636179,0.3724184846733335,0.5527296034548024,0.1,0.42695079505961275,0.475664251909542
0.6866104437587464,0.2707858009310499,0.45591630370838043,0.17053185752222255,0.46008426774377575,0.17857050348149595,0.495084376676985,0.1,0.2383241631446109,0.26077065115467357
0.8456085299309342,0.7850373338720332,0.48770981219144816,0.1808896988768576,0.5605286712714819,0.6099573521115883,0.5287387394570796,0.1,0.2843597560256459,0.3817733714663909
0.3471577200043381,0.12562262471382932,0.19516599218835468,0.18264953379317428,0.4987642494852744,0.5723952139342613,0.5512642500512882,0.9,0.10956255170830453,0.2767497358465498
0.8580884442654627,0.2876652995881962,0.7164411621834434,0.82161717403369,0.7071158899690179,0.5355777487502681,0.7341899690899982,0.1,0.5165023928097979,0.5043198516984073
0.7307385504789976,0.7040023301855471,0.8406901906013242,0.8006940320893399,0.5354384761902746,0.6692950346491082,0.5137138291337072,0.1,0.7610368102691354,0.7474319236788894
0.2970423820262004,0.38172802459108557,0.8944412408384627,0.7484397056895213,0.43651825873581673,0.21719800420619717,0.4586742030702061,0.9,0.8072346106195902,0.8097526916451365
0.7172400009167434,0.4624422175772537,0.4527535631930748,0.2320571495540937,0.6005403825002638,0.6133624522817787,0.6088782798797147,0.1,0.24211860136630955,0.339278904280613
0.724734208400929,0.24489986781155332,0.424439748281889,0.21296758556678813,0.48041360387429366,0.5386704323579377,0.5182914929754617,0.1,0.21423406198737516,0.24955746203074375
0.27664432773152664,0.48647315844589456,0.5329718955687879,0.8070809923927236,0.6083377926187954,0.41737888713706195,0.612582658761696,0.9,0.31525766456030513,0.4982813363858912
0.1024757601944511,0.6177293832923928,0.3809571887468788,0.1179609940010075,0.45604367955046266,0.45577421154752584,0.4470488192011308,0.1,0.19337842423947266,0.2814283166402507
0.30795703322536105,0.11457311599448236,0.22390267822041426,0.11180396561692255,0.43481326363733486,0.4288807081473228,0.4902207065351305,0.1,0.1161558530944368,0.21826181693336025
0.49922617231459165,0.7918274228439183,0.776196200088601,0.7705865371882251,0.32087464602188226,0.28029626443662436,0.29491872659751833,0.9,0.6614541065173886,0.8093430071549633
0.6485058084376831,0.4795818391834218,0.5513676556904912,0.7695481229701617,0.6078634122658375,0.5845213984602612,0.6136454860040962,0.1,0.33356508471685076,0.44815638939059677
0.594771974692493,0.2248741024295592,0.7298296346507968,0.8944153333930343,0.42017358789264836,0.3050723526007011,0.4621000350246074,0.1,0.5282709190431949,0.5239333307865497
0.4459720522213918,0.5065264804289707,0.6326994987168617,0.889350178961408,0.4395478091198999,0.6009334518759982,0.4463530837841102,0.1,0.42729522214690163,0.47284894454809534
0.7057915550653122,0.3713795164252709,0.5295306029175741,0.8527132060125686,0.516524151317299,0.522170072723881,0.5377926913908666,0.1,0.3062941902212679,0.4058042839270326
0.24516806043589418,0.3462088223702939,0.21644606314086046,0.14795912570007233,0.29198641601460656,0.44078714994150126,0.3230307898684527,0.9,0.11509460791696474,0.2956841974514208
0.3385255660892399,0.3666993722889609,0.23981004891872604,0.1704989333143357,0.5684185512226065,0.44176481848372984,0.5890981616807875,0.1,0.12185708914902911,0.2637933365639138
0.34313890154710774,0.45644387865683245,0.6771134692572807,0.6994742044062107,0.46086966181968736,0.38453100824014474,0.47366725511944285,0.9,0.479769955232052,0.5188464822481275
0.786680641798652,0.5743527560282766,0.30255743340798724,0.18449775626749815,0.3388620557012445,0.3706364196527515,0.3397200950654696,0.1,0.14808560363585543,0.24074475883111007
0.8032632737593545,0.30015961298782723,0.7171670172966941,0.8031238734884858,0.502178001873429,0.7047534278925104,0.5337459992020521,0.1,0.5187286871769096,0.5914606417026319
0.40237967126797836,0.8482279256658489,0.38784432956170567,0.1735702199971167,0.5010932753411536,0.24384043677087594,0.4635028395274402,0.9,0.2030090828133571,0.3834569629014831
0.7917565266548284,0.20163789297570006,0.8014570965876904,0.7610092676345243,0.5640619610967503,0.17128163603432853,0.6041951629119325,0.1,0.6282089968016082,0.564319402682611
0.28963110344578924,0.693092281238365,0.4222217763795023,0.12777351104757578,0.4714897995795079,0.3194145845766839,0.45230425176151734,0.1,0.22485658787749097,0.3214573989349113
0.23561729346763213,0.2140835481248867,0.7292052365290896,0.653389037246787,0.22552469577656814,0.6262083541235335,0.27342991603535205,0.1,0.5263047256256342,0.5024400913283845
0.18267608382736789,0.8165289543602501,0.8935269426169836,0.7255872518170612,0.5724166242368727,0.6406916110023213,0.5363388732337352,0.1,0.8772296924244548,0.8299391582529035
